Season,Region,Site_ID,Sample_type,Sample_ID,Filter_no,Filter_ID,MP_category,MP_color,Length_mm
Spring2021,Trin,Trin2,water,Trin2_water1,4,Trin2_water1_4,fiber,red,0.734
Spring2021,Trin,Trin2,water,Trin2_water1,3,Trin2_water1_3,fiber,red,0.603
Spring2021,Trin,Trin2,water,Trin2_water1,2,Trin2_water1_2,fiber,red,1.243
Spring2021,Trin,Trin2,water,Trin2_water1,1,Trin2_water1_1,fiber,grey,0.23
Spring2021,Trin,Trin1,waterblank,Trin1_waterblank,1,Trin1_waterblank_1,fiber,clear,2.222
Spring2021,Trin,Trin1,waterblank,Trin1_waterblank,1,Trin1_waterblank_1,fiber,clear,0.743
Spring2021,Trin,Trin1,waterblank,Trin1_waterblank,1,Trin1_waterblank_1,fiber,clear,1.277
Spring2021,Trin,Trin1,water,Trin1_water3,6,Trin1_water3_6,fragment,blue,0.211
Spring2021,Trin,Trin1,water,Trin1_water3,6,Trin1_water3_6,fiber,black,0.554
Spring2021,Trin,Trin1,water,Trin1_water3,5,Trin1_water3_5,fiber,clear,0.698
Spring2021,Trin,Trin1,water,Trin1_water3,4,Trin1_water3_4,fiber,grey,1.082
Spring2021,Trin,Trin1,water,Trin1_water3,3,Trin1_water3_3,fiber,black,2.417
Spring2021,Trin,Trin1,water,Trin1_water3,2,Trin1_water3_2,fragment,red,0.144
Spring2021,Trin,Trin1,water,Trin1_water3,2,Trin1_water3_2,fiber,clear,0.456
Spring2021,Trin,Trin1,water,Trin1_water3,1,Trin1_water3_1,fiber,blue,0.788
Spring2021,Trin,Trin1,water,Trin1_water2,6,Trin1_water2_6,fiber,clear,0.923
Spring2021,Trin,Trin1,water,Trin1_water2,5,Trin1_water2_5,fragment,clear,0.262
Spring2021,Trin,Trin1,water,Trin1_water2,4,Trin1_water2_4,fiber,clear,0.249
Spring2021,Trin,Trin1,water,Trin1_water2,4,Trin1_water2_4,fiber,black,1.443
Spring2021,Trin,Trin1,water,Trin1_water2,3,Trin1_water2_3,fragment,blue,1.905
Spring2021,Trin,Trin1,water,Trin1_water2,2,Trin1_water2_2,fiber,clear,0.597
Spring2021,Trin,Trin1,water,Trin1_water2,1,Trin1_water2_1,fiber,red,0.862
Spring2021,Trin,Trin1,water,Trin1_water2,1,Trin1_water2_1,fiber,black,0.466
Spring2021,Trin,Trin1,water,Trin1_water1,6,Trin1_water1_6,fiber,clear,1.958
Spring2021,Trin,Trin1,water,Trin1_water1,6,Trin1_water1_6,fiber,clear,0.848
Spring2021,Trin,Trin1,water,Trin1_water1,5,Trin1_water1_5,fiber,black,0.716
Spring2021,Trin,Trin1,water,Trin1_water1,5,Trin1_water1_5,fiber,red,0.353
Spring2021,Trin,Trin1,water,Trin1_water1,4,Trin1_water1_4,fiber,clear,0.739
Spring2021,Trin,Trin1,water,Trin1_water1,4,Trin1_water1_4,fiber,black,2.445
Spring2021,Trin,Trin1,water,Trin1_water1,3,Trin1_water1_3,fiber,black,1.733
Spring2021,Trin,Trin1,water,Trin1_water1,3,Trin1_water1_3,fiber,red,2.766
Spring2021,Trin,Trin1,water,Trin1_water1,3,Trin1_water1_3,fiber,blue,0.715
Spring2021,Trin,Trin1,water,Trin1_water1,2,Trin1_water1_2,fiber,clear,0.874
Spring2021,Trin,Trin1,water,Trin1_water1,2,Trin1_water1_2,fragment,clear,0.11
Spring2021,Trin,Trin1,water,Trin1_water1,1,Trin1_water1_1,fragment,blue,0.284
Spring2021,Trin,Trin1,water,Trin1_water1,1,Trin1_water1_1,fiber,clear,0.848
Spring2021,Trin,Trin1,water,Trin1_water1,1,Trin1_water1_1,fiber,blue,0.529
Spring2021,Trin,Trin1,water,Trin1_water1,1,Trin1_water1_1,fiber,black,1.859
Spring2021,RODI,RODI,RODIblank,RODI_blank9,1,RODI_blank9_1,fiber,clear,0.389
Spring2021,RODI,RODI,RODIblank,RODI_blank9,1,RODI_blank9_1,fiber,clear,2.859
Spring2021,RODI,RODI,RODIblank,RODI_blank8,1,RODI_blank8_1,fragment,red,0.057
Spring2021,RODI,RODI,RODIblank,RODI_blank8,1,RODI_blank8_1,fragment,clear,0.334
Spring2021,RODI,RODI,RODIblank,RODI_blank8,1,RODI_blank8_1,fiber,clear,1.175
Spring2021,RODI,RODI,RODIblank,RODI_blank7,1,RODI_blank7_1,fiber,clear,1.76
Spring2021,RODI,RODI,RODIblank,RODI_blank7,1,RODI_blank7_1,fragment,red,0.088
Spring2021,RODI,RODI,RODIblank,RODI_blank6,1,RODI_blank6_1,fiber,red,0.989
Spring2021,RODI,RODI,RODIblank,RODI_blank6,1,RODI_blank6_1,fragment,red,0.34
Spring2021,RODI,RODI,RODIblank,RODI_blank5,1,RODI_blank5_1,fiber,red,2.357
Spring2021,RODI,RODI,RODIblank,RODI_blank5,1,RODI_blank5_1,fiber,blue,0.571
Spring2021,RODI,RODI,RODIblank,RODI_blank5,1,RODI_blank5_1,fragment,clear,0.463
Spring2021,RODI,RODI,RODIblank,RODI_blank4,1,RODI_blank4_1,fragment,clear,0.289
Spring2021,RODI,RODI,RODIblank,RODI_blank4,1,RODI_blank4_1,fiber,red,0.639
Spring2021,RODI,RODI,RODIblank,RODI_blank4,1,RODI_blank4_1,fiber,clear,1.055
Spring2021,RODI,RODI,RODIblank,RODI_blank3,1,RODI_blank3_1,fiber,clear,0.514
Spring2021,RODI,RODI,RODIblank,RODI_blank3,1,RODI_blank3_1,fiber,clear,0.354
Spring2021,RODI,RODI,RODIblank,RODI_blank3,1,RODI_blank3_1,fiber,red,0.433
Spring2021,RODI,RODI,RODIblank,RODI_blank2,1,RODI_blank2_1,fiber,clear,0.719
Spring2021,RODI,RODI,RODIblank,RODI_blank2,1,RODI_blank2_1,fragment,red,0.125
Spring2021,RODI,RODI,RODIblank,RODI_blank2,1,RODI_blank2_1,fiber,clear,0.462
Spring2021,RODI,RODI,RODIblank,RODI_blank10,1,RODI_blank10_1,fiber,blue,0.867
Spring2021,RODI,RODI,RODIblank,RODI_blank10,1,RODI_blank10_1,fiber,red,0.547
Spring2021,RODI,RODI,RODIblank,RODI_blank10,1,RODI_blank10_1,fiber,clear,0.383
Spring2021,RODI,RODI,RODIblank,RODI_blank12,1,RODI_blank12_1,fiber,clear,0.811
Spring2021,RODI,RODI,RODIblank,RODI_blank12,1,RODI_blank12_1,fiber,clear,0.189
Spring2021,RODI,RODI,RODIblank,RODI_blank10,1,RODI_blank10_1,fiber,clear,0.674
Spring2021,RODI,RODI,RODIblank,RODI_blank11,1,RODI_blank11_1,fiber,clear,1.059
Spring2021,RODI,RODI,RODIblank,RODI_blank11,1,RODI_blank11_1,fiber,clear,0.757
Spring2021,RODI,RODI,RODIblank,RODI_blank11,1,RODI_blank11_1,fiber,clear,0.22
Spring2021,RODI,RODI,RODIblank,RODI_blank10,1,RODI_blank10_1,fiber,clear,0.169
Spring2021,RODI,RODI,RODIblank,RODI_blank1,1,RODI_blank1_1,fiber,blue,0.084
Spring2021,RODI,RODI,RODIblank,RODI_blank1,1,RODI_blank1_1,fragment,clear,0.515
Spring2021,RODI,RODI,RODIblank,RODI_blank1,1,RODI_blank1_1,fiber,clear,0.35
Spring2021,RODI,RODI,RODIblank,RODI_blank1,1,RODI_blank1_1,fiber,blue,0.309
Spring2021,RODI,RODI,RODIblank,RODI_blank1,1,RODI_blank1_1,fiber,clear,0.406
Spring2021,RODI,RODI,RODIblank,RODI_blank1,1,RODI_blank1_1,fiber,clear,0.83
Spring2021,Kemah,Kemah3,waterblank,Kemah3_waterblank,1,Kemah3_waterblank_1,fiber,black,1.33
Spring2021,Kemah,Kemah3,waterblank,Kemah3_waterblank,1,Kemah3_waterblank_1,fiber,clear,0.657
Spring2021,Kemah,Kemah3,water,Kemah3_water3,6,Kemah3_water3_6,fiber,red,0.534
Spring2021,Kemah,Kemah3,water,Kemah3_water3,6,Kemah3_water3_6,fragment,clear,0.277
Spring2021,Kemah,Kemah3,water,Kemah3_water3,6,Kemah3_water3_6,fiber,clear,0.866
Spring2021,Kemah,Kemah3,water,Kemah3_water3,6,Kemah3_water3_6,fiber,blue,1.763
Spring2021,Kemah,Kemah3,water,Kemah3_water3,6,Kemah3_water3_6,fiber,black,1.113
Spring2021,Kemah,Kemah3,water,Kemah3_water3,6,Kemah3_water3_6,fiber,clear,0.835
Spring2021,Kemah,Kemah3,water,Kemah3_water3,5,Kemah3_water3_5,fiber,red,0.765
Spring2021,Kemah,Kemah3,water,Kemah3_water3,4,Kemah3_water3_4,fiber,black,2.315
Spring2021,Kemah,Kemah3,water,Kemah3_water3,3,Kemah3_water3_3,fragment,clear,0.605
Spring2021,Kemah,Kemah3,water,Kemah3_water3,2,Kemah3_water3_2,fiber,red,2.353
Spring2021,Kemah,Kemah3,water,Kemah3_water3,1,Kemah3_water3_1,fragment,clear,0.25
Spring2021,Kemah,Kemah3,water,Kemah3_water3,1,Kemah3_water3_1,fiber,blue,0.849
Spring2021,Kemah,Kemah3,water,Kemah3_water2,5,Kemah3_water2_5,fragment,pink,0.236
Spring2021,Kemah,Kemah3,water,Kemah3_water2,4,Kemah3_water2_4,fiber,clear,3.426
Spring2021,Kemah,Kemah3,water,Kemah3_water2,3,Kemah3_water2_3,fiber,red,0.982
Spring2021,Kemah,Kemah3,water,Kemah3_water2,2,Kemah3_water2_2,fragment,red,0.232
Spring2021,Kemah,Kemah3,water,Kemah3_water2,1,Kemah3_water2_1,fiber,black,0.341
Spring2021,Kemah,Kemah3,water,Kemah3_water1,5,Kemah3_water1_5,fiber,red,0.581
Spring2021,Kemah,Kemah3,water,Kemah3_water1,5,Kemah3_water1_5,fragment,pink,0.349
Spring2021,Kemah,Kemah3,water,Kemah3_water1,4,Kemah3_water1_4,fragment,pink,0.313
Spring2021,Kemah,Kemah3,water,Kemah3_water1,4,Kemah3_water1_4,fragment,pink,0.37
Spring2021,Kemah,Kemah3,water,Kemah3_water1,3,Kemah3_water1_3,fragment,pink,0.169
Spring2021,Kemah,Kemah3,water,Kemah3_water1,2,Kemah3_water1_2,fiber,black,0.858
Spring2021,Kemah,Kemah3,water,Kemah3_water1,1,Kemah3_water1_1,fragment,pink,0.263
Spring2021,Kemah,Kemah2,waterblank,Kemah2_waterblank,1,Kemah2_waterblank_1,fragment,clear,0.223
Spring2021,Kemah,Kemah2,waterblank,Kemah2_waterblank,1,Kemah2_waterblank_1,fiber,clear,0.376
Spring2021,Kemah,Kemah2,waterblank,Kemah2_waterblank,1,Kemah2_waterblank_1,fragment,clear,0.407
Spring2021,Kemah,Kemah2,waterblank,Kemah2_waterblank,1,Kemah2_waterblank_1,fiber,clear,0.776
Spring2021,Kemah,Kemah2,waterblank,Kemah2_waterblank,1,Kemah2_waterblank_1,fiber,clear,0.82
Spring2021,Kemah,Kemah2,water,Kemah2_water3,4,Kemah2_water3_4,fiber,red,0.551
Spring2021,Kemah,Kemah2,water,Kemah2_water3,4,Kemah2_water3_4,fiber,clear,0.483
Spring2021,Kemah,Kemah2,water,Kemah2_water3,3,Kemah2_water3_3,fiber,black,0.789
Spring2021,Kemah,Kemah2,water,Kemah2_water3,2,Kemah2_water3_2,fiber,clear,0.254
Spring2021,Kemah,Kemah2,water,Kemah2_water3,2,Kemah2_water3_2,fiber,red,0.207
Spring2021,Kemah,Kemah2,water,Kemah2_water3,1,Kemah2_water3_1,fiber,black,7.932
Spring2021,Kemah,Kemah2,water,Kemah2_water3,1,Kemah2_water3_1,fiber,black,0.659
Spring2021,Kemah,Kemah2,water,Kemah2_water2,4,Kemah2_water2_4,fiber,red,0.31
Spring2021,Kemah,Kemah2,water,Kemah2_water2,4,Kemah2_water2_4,fiber,red,0.622
Spring2021,Kemah,Kemah2,water,Kemah2_water2,3,Kemah2_water2_3,fiber,red,0.296
Spring2021,Kemah,Kemah2,water,Kemah2_water2,3,Kemah2_water2_3,fiber,clear,1.934
Spring2021,Kemah,Kemah2,water,Kemah2_water2,2,Kemah2_water2_2,fragment,clear,0.503
Spring2021,Kemah,Kemah2,water,Kemah2_water2,2,Kemah2_water2_2,fiber,black,0.753
Spring2021,Kemah,Kemah2,water,Kemah2_water2,1,Kemah2_water2_1,fiber,blue,0.295
Spring2021,Kemah,Kemah2,water,Kemah2_water1,4,Kemah2_water1_4,fiber,red,1.456
Spring2021,Kemah,Kemah2,water,Kemah2_water1,4,Kemah2_water1_4,fiber,blue,6.453
Spring2021,Kemah,Kemah2,water,Kemah2_water1,3,Kemah2_water1_3,fiber,blue,0.437
Spring2021,Kemah,Kemah2,water,Kemah2_water1,3,Kemah2_water1_3,fiber,black,0.697
Spring2021,Kemah,Kemah2,water,Kemah2_water1,2,Kemah2_water1_2,fiber,red,0.474
Spring2021,Kemah,Kemah2,water,Kemah2_water1,1,Kemah2_water1_1,fiber,red,1.073
Spring2021,Kemah,Kemah2,water,Kemah2_water1,1,Kemah2_water1_1,fiber,black,0.475
Spring2021,Kemah,Kemah1,waterblank,Kemah1_waterblank,1,Kemah1_waterblank_1,fiber,black,0.771
Spring2021,Kemah,Kemah1,waterblank,Kemah1_waterblank,1,Kemah1_waterblank_1,fiber,blue,0.602
Spring2021,Kemah,Kemah1,waterblank,Kemah1_waterblank,1,Kemah1_waterblank_1,fiber,black,7.45
Spring2021,Kemah,Kemah1,waterblank,Kemah1_waterblank,1,Kemah1_waterblank_1,fiber,black,1.164
Spring2021,Kemah,Kemah1,waterblank,Kemah1_waterblank,1,Kemah1_waterblank_1,fragment,clear,1.11
Spring2021,Kemah,Kemah1,water,Kemah1_water3,4,Kemah1_water3_4,fragment,red,0.17
Spring2021,Kemah,Kemah1,water,Kemah1_water3,4,Kemah1_water3_4,fragment,clear,0.49
Spring2021,Kemah,Kemah1,water,Kemah1_water3,3,Kemah1_water3_3,fiber,black,2.368
Spring2021,Kemah,Kemah1,water,Kemah1_water3,3,Kemah1_water3_3,fiber,clear,0.623
Spring2021,Kemah,Kemah1,water,Kemah1_water3,3,Kemah1_water3_3,fiber,clear,1.387
Spring2021,Kemah,Kemah1,water,Kemah1_water3,2,Kemah1_water3_2,fiber,blue,1.123
Spring2021,Kemah,Kemah1,water,Kemah1_water3,1,Kemah1_water3_1,fragment,red,0.087
Spring2021,Kemah,Kemah1,water,Kemah1_water3,1,Kemah1_water3_1,fiber,clear,0.686
Spring2021,Kemah,Kemah1,water,Kemah1_water3,1,Kemah1_water3_1,fiber,blue,0.849
Spring2021,Kemah,Kemah1,water,Kemah1_water2,5,Kemah1_water2_5,fiber,blue,0.413
Spring2021,Kemah,Kemah1,water,Kemah1_water2,5,Kemah1_water2_5,fiber,blue,1.88
Spring2021,Kemah,Kemah1,water,Kemah1_water2,5,Kemah1_water2_5,fiber,red,0.582
Spring2021,Kemah,Kemah1,water,Kemah1_water2,5,Kemah1_water2_5,fiber,clear,7.417
Spring2021,Kemah,Kemah1,water,Kemah1_water2,4,Kemah1_water2_4,fiber,clear,1.016
Spring2021,Kemah,Kemah1,water,Kemah1_water2,4,Kemah1_water2_4,fiber,red,0.454
Spring2021,Kemah,Kemah1,water,Kemah1_water2,4,Kemah1_water2_4,fiber,clear,0.56
Spring2021,Kemah,Kemah1,water,Kemah1_water2,3,Kemah1_water2_3,fiber,clear,0.723
Spring2021,Kemah,Kemah1,water,Kemah1_water2,3,Kemah1_water2_3,fiber,red,0.554
Spring2021,Kemah,Kemah1,water,Kemah1_water2,3,Kemah1_water2_3,fragment,pink,0.154
Spring2021,Kemah,Kemah1,water,Kemah1_water2,3,Kemah1_water2_3,fragment,clear,0.261
Spring2021,Kemah,Kemah1,water,Kemah1_water2,2,Kemah1_water2_2,fiber,red,0.869
Spring2021,Kemah,Kemah1,water,Kemah1_water2,2,Kemah1_water2_2,fiber,red,0.681
Spring2021,Kemah,Kemah1,water,Kemah1_water2,1,Kemah1_water2_1,fiber,clear,0.737
Spring2021,Kemah,Kemah1,water,Kemah1_water1,5,Kemah1_water1_5,fiber,red,1.138
Spring2021,Kemah,Kemah1,water,Kemah1_water1,5,Kemah1_water1_5,fragment,blue,0.158
Spring2021,Kemah,Kemah1,water,Kemah1_water1,4,Kemah1_water1_4,fiber,black,1.313
Spring2021,Kemah,Kemah1,water,Kemah1_water1,4,Kemah1_water1_4,fragment,pink,0.242
Spring2021,Kemah,Kemah1,water,Kemah1_water1,3,Kemah1_water1_3,fiber,clear,0.323
Spring2021,Kemah,Kemah1,water,Kemah1_water1,2,Kemah1_water1_2,fiber,clear,0.425
Spring2021,Kemah,Kemah1,water,Kemah1_water1,1,Kemah1_water1_1,fiber,red,0.32
Spring2021,Ebay,Ebay5,oysterblank,Ebay5_oysterblank2,1,Ebay5_oysterblank2_1,fiber bundle,clear,0.574
Spring2021,Ebay,Ebay5,oysterblank,Ebay5_oysterblank2,1,Ebay5_oysterblank2_1,fragment,clear,0.149
Spring2021,Ebay,Ebay5,oysterblank,Ebay5_oysterblank2,1,Ebay5_oysterblank2_1,fiber,clear,2.02
Spring2021,Ebay,Ebay5,oysterblank,Ebay5_oysterblank1,1,Ebay5_oysterblank1_1,fiber,clear,0.464
Spring2021,Ebay,Ebay5,oysterblank,Ebay5_oysterblank1,1,Ebay5_oysterblank1_1,fiber,clear,2.866
Spring2021,Ebay,Ebay5,oysterblank,Ebay5_oysterblank1,1,Ebay5_oysterblank1_1,fiber,clear,2.333
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp9,5,Ebay5_mp9_5,fiber,clear,0.667
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp9,4,Ebay5_mp9_4,fiber,clear,5.092
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp9,4,Ebay5_mp9_4,fiber,blue,1.875
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp9,3,Ebay5_mp9_3,fiber,clear,0.488
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp9,2,Ebay5_mp9_2,fiber,clear,1.187
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp9,1,Ebay5_mp9_1,fiber,clear,0.918
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp7,8,Ebay5_mp7_8,fiber,grey,0.286
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp7,6,Ebay5_mp7_6,fiber,clear,0.748
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp7,5,Ebay5_mp7_5,fiber,clear,1.148
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp7,3,Ebay5_mp7_3,fiber,clear,0.45
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp7,2,Ebay5_mp7_2,fiber,clear,0.716
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp7,2,Ebay5_mp7_2,film,blue,0.191
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp7,1,Ebay5_mp7_1,fiber,clear,0.387
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp6,8,Ebay5_mp6_8,fiber,blue,1.84
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp6,8,Ebay5_mp6_8,fiber,clear,0.962
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp6,7,Ebay5_mp6_7,fiber,clear,1.183
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp6,5,Ebay5_mp6_5,fiber,clear,0.697
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp6,4,Ebay5_mp6_4,fiber,clear,0.828
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp6,3,Ebay5_mp6_3,fiber,clear,0.558
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp6,2,Ebay5_mp6_2,fiber,clear,0.382
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp6,1,Ebay5_mp6_1,fiber,clear,0.688
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp5,6,Ebay5_mp5_6,fiber,clear,0.92
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp5,4,Ebay5_mp5_4,fiber,black,3.015
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp5,4,Ebay5_mp5_4,fiber,clear,1.643
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp5,3,Ebay5_mp5_3,fiber,clear,2.636
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp5,2,Ebay5_mp5_2,fiber,clear,1.464
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp5,2,Ebay5_mp5_2,fiber,blue,2.018
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp5,2,Ebay5_mp5_2,fiber,black,3.174
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp4,5,Ebay5_mp4_5,fragment,blue,0.158
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp4,4,Ebay5_mp4_4,fiber,clear,0.864
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp4,3,Ebay5_mp4_3,fiber,clear,1.061
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp4,2,Ebay5_mp4_2,fiber,clear,0.388
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp4,1,Ebay5_mp4_1,fiber,black,0.77
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp4,1,Ebay5_mp4_1,fiber,clear,0.584
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp4,1,Ebay5_mp4_1,fiber,clear,0.921
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,7,Ebay5_mp3_7,fiber,clear,0.387
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,6,Ebay5_mp3_6,fiber bundle,brown,1.625
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,6,Ebay5_mp3_6,fiber,clear,0.552
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,6,Ebay5_mp3_6,fragment,clear,0.534
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,5,Ebay5_mp3_5,fiber,clear,0.496
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,5,Ebay5_mp3_5,fiber,clear,0.473
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,5,Ebay5_mp3_5,fiber,clear,0.728
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,4,Ebay5_mp3_4,fiber,clear,1.004
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,4,Ebay5_mp3_4,fiber,black,1.928
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,3,Ebay5_mp3_3,fiber,clear,0.764
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,3,Ebay5_mp3_3,fiber,clear,1.118
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,2,Ebay5_mp3_2,fiber,clear,0.668
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,2,Ebay5_mp3_2,fiber,blue,0.719
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,2,Ebay5_mp3_2,fiber,clear,0.977
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,1,Ebay5_mp3_1,fragment,clear,0.332
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,1,Ebay5_mp3_1,fiber,clear,0.501
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,1,Ebay5_mp3_1,fiber,clear,0.49
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,1,Ebay5_mp3_1,fiber,clear,0.851
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,1,Ebay5_mp3_1,fiber,clear,0.379
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,1,Ebay5_mp3_1,fiber,clear,1.455
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,1,Ebay5_mp3_1,fiber,clear,0.748
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,1,Ebay5_mp3_1,fiber,clear,0.485
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,1,Ebay5_mp3_1,fiber,clear,0.486
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,1,Ebay5_mp3_1,fiber,clear,1.015
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,1,Ebay5_mp3_1,fiber,clear,0.703
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp3,1,Ebay5_mp3_1,fiber,clear,0.381
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp2,4,Ebay5_mp2_4,fiber,clear,0.794
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp2,3,Ebay5_mp2_3,fiber,black,4.326
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp2,2,Ebay5_mp2_2,fiber,black,0.257
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp2,1,Ebay5_mp2_1,fiber,blue,2.238
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp2,1,Ebay5_mp2_1,fiber,clear,7.146
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp2,1,Ebay5_mp2_1,fiber,clear,0.633
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp11,5,Ebay5_mp11_5,fiber,blue,6.501
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp11,5,Ebay5_mp11_5,fiber,blue,1.798
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp11,4,Ebay5_mp11_4,fiber,black,2.581
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp11,4,Ebay5_mp11_4,fiber,black,1.53
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp11,2,Ebay5_mp11_2,fiber,clear,3.91
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp11,1,Ebay5_mp11_1,fiber,clear,0.86
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp1,6,Ebay5_mp1_6,fiber,clear,1.497
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp1,6,Ebay5_mp1_6,fragment,blue,0.209
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp1,4,Ebay5_mp1_4,fiber,clear,0.664
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp1,4,Ebay5_mp1_4,fiber,grey,0.549
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp1,10,Ebay5_mp1_10,fiber,clear,0.5
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp1,10,Ebay5_mp1_10,fiber,clear,1.029
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp1,10,Ebay5_mp1_10,fiber,blue,0.308
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp1,1,Ebay5_mp1_1,fiber,clear,0.543
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank4,1,Ebay4_oysterblank4_1,fiber,clear,14.058
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank4,1,Ebay4_oysterblank4_1,fiber,red,1.088
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank3,1,Ebay4_oysterblank3_1,fiber,clear,0.965
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank3,1,Ebay4_oysterblank3_1,fiber,clear,1.101
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank3,1,Ebay4_oysterblank3_1,fiber,clear,0.865
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank2,1,Ebay4_oysterblank2_1,fiber,red,1.101
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank2,1,Ebay4_oysterblank2_1,fiber,red,1.009
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank2,1,Ebay4_oysterblank2_1,fiber,clear,0.81
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank2,1,Ebay4_oysterblank2_1,fiber,clear,0.404
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank2,1,Ebay4_oysterblank2_1,fragment,red,0.105
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank1,1,Ebay4_oysterblank1_1,fiber,clear,1.01
